ID,HCP_ID,HCO_ID,TARGET_TYPE,HCP_TARGET_FLAG,COUNTRY,HCO_TARGET_FLAG,AREA_ID,AREA_NAME,TERRITORY_ID,TERRITORY_NAME,ZIP_CODE
8603404446,6890PBB2A43T,HCO_0003,unidentified,0,USA,1,A09,Area_9,T119,Territory_119,10475
6956982207,02F52HY752RZ,HCO_0046,tier_3,1,USA,1,A01,Area_1,T014,Territory_14,10052
4471826676,A92Y4F8M4R04,HCO_0034,tier_1,1,USA,1,A02,Area_2,T015,Territory_15,10058
1798848609,OUS72K26V318,HCO_0018,tier_1,1,USA,1,A13,Area_13,T167,Territory_167,10664
8779478092,5I8N68QRB740,HCO_0009,unidentified,0,USA,0,A07,Area_7,T086,Territory_86,10340
8251376228,95O886COJO80,HCO_0025,tier_2,1,USA,1,A06,Area_6,T075,Territory_75,10299
9138882064,H6R99U5R38O6,HCO_0064,unidentified,0,USA,0,A14,Area_14,T177,Territory_177,10706
5654174034,J02YGN2Y8430,HCO_0081,unidentified,0,USA,0,A02,Area_2,T016,Territory_16,10060
5685701913,342ER58E24VA,HCO_0010,tier_3,1,USA,1,A15,Area_15,T190,Territory_190,10756
6013285034,R75V6Q2V882U,HCO_0034,tier_2,1,USA,1,A14,Area_14,T180,Territory_180,10717
4699512218,A346IIH7W800,HCO_0026,tier_1,1,USA,0,A10,Area_10,T133,Territory_133,10529
4271464381,311ZQ63V5P3S,HCO_0042,tier_3,1,USA,1,A11,Area_11,T144,Territory_144,10575
3771995513,H623MQO3Y509,HCO_0049,tier_2,1,USA,0,A03,Area_3,T035,Territory_35,10137
3374363774,A3XHQ91919V2,HCO_0009,tier_2,1,USA,0,A13,Area_13,T173,Territory_173,10689
5673903854,I069MS72AX72,HCO_0038,unidentified,0,USA,1,A06,Area_6,T078,Territory_78,10310
5135148604,7F26I0HE056O,HCO_0004,unidentified,0,USA,1,A14,Area_14,T185,Territory_185,10736
7682494815,6I86WD93DW17,HCO_0026,tier_3,1,USA,0,A10,Area_10,T125,Territory_125,10497
3624950476,ERB4286C42Y5,HCO_0020,tier_3,1,USA,0,A03,Area_3,T030,Territory_30,10116
3967099015,29D2L35L15XZ,HCO_0046,tier_3,1,USA,1,A01,Area_1,T001,Territory_1,10001
8546163884,W7W3GII23017,HCO_0092,tier_1,1,USA,1,A12,Area_12,T155,Territory_155,10616
7162768467,095N531IQ5UR,HCO_0091,tier_3,1,USA,1,A10,Area_10,T134,Territory_134,10532
6959791209,A6X5705DG26J,HCO_0037,tier_3,1,USA,1,A05,Area_5,T064,Territory_64,10253
7108747964,6P3330BI26DP,HCO_0058,tier_2,1,USA,1,A02,Area_2,T027,Territory_27,10107
9781887365,8JPO35546LI9,HCO_0049,tier_3,1,USA,0,A01,Area_1,T007,Territory_7,10027
7830311832,U70PE96F6J76,HCO_0057,tier_3,1,USA,1,A08,Area_8,T101,Territory_101,10400
6481441928,L45XR1Q09O90,HCO_0021,tier_1,1,USA,0,A03,Area_3,T032,Territory_32,10126
3201111684,B4XE14Y2O639,HCO_0054,tier_3,1,USA,1,A08,Area_8,T104,Territory_104,10415
9517945228,IMQ98I63N304,HCO_0053,tier_1,1,USA,0,A04,Area_4,T048,Territory_48,10189
6309457360,F95J24I9GI66,HCO_0045,unidentified,0,USA,1,A11,Area_11,T140,Territory_140,10558
5246421577,0C20384HZZL3,HCO_0024,unidentified,0,USA,0,A12,Area_12,T157,Territory_157,10627
3577534028,0C3FB6402N5N,HCO_0078,tier_3,1,USA,0,A13,Area_13,T169,Territory_169,10672
4138579819,18F9M3B084IX,HCO_0035,tier_3,1,USA,0,A09,Area_9,T111,Territory_111,10441
4874210583,AC69273L8AI4,HCO_0008,tier_1,1,USA,0,A13,Area_13,T163,Territory_163,10648
2559187932,8L1484OUDH00,HCO_0004,tier_1,1,USA,1,A04,Area_4,T048,Territory_48,10189
7154773635,00K1IZO882U7,HCO_0061,unidentified,0,USA,1,A15,Area_15,T191,Territory_191,10761
5229216765,7A8377JKI59M,HCO_0027,unidentified,0,USA,0,A04,Area_4,T044,Territory_44,10173
3985053862,5K58783RCN0Z,HCO_0009,unidentified,0,USA,0,A09,Area_9,T122,Territory_122,10487
8139790076,30D0I38LQ17M,HCO_0094,tier_1,1,USA,0,A06,Area_6,T075,Territory_75,10298
6734643845,7I1M86E59R6M,HCO_0021,tier_1,1,USA,0,A13,Area_13,T171,Territory_171,10680
4587324432,4ZT117N36II1,HCO_0017,tier_3,1,USA,1,A12,Area_12,T151,Territory_151,10603
8827261494,XC6X36W9177X,HCO_0088,tier_3,1,USA,0,A07,Area_7,T095,Territory_95,10378
7745069084,5D99QG8Z00Y8,HCO_0007,tier_1,1,USA,0,A08,Area_8,T101,Territory_101,10403
3196419289,ZON694D2E617,HCO_0055,tier_2,1,USA,0,A14,Area_14,T179,Territory_179,10712
7119758982,427Y1G160KEI,HCO_0065,tier_2,1,USA,1,A09,Area_9,T119,Territory_119,10475
6318171413,110Q2UE537HP,HCO_0055,unidentified,0,USA,0,A08,Area_8,T109,Territory_109,10433
8625392141,J82648E8P9PL,HCO_0072,tier_2,1,USA,1,A01,Area_1,T008,Territory_8,10030
2007142972,R37X7DJN7828,HCO_0079,tier_2,1,USA,1,A09,Area_9,T118,Territory_118,10468
7205788588,50V7ZM124D6X,HCO_0052,unidentified,0,USA,0,A11,Area_11,T145,Territory_145,10579
8085082383,D4A28M1XP957,HCO_0041,tier_1,1,USA,1,A01,Area_1,T003,Territory_3,10010
7890559266,E650M4A4KZ14,HCO_0050,unidentified,0,USA,0,A01,Area_1,T009,Territory_9,10035
9398113115,NTY9R09R4053,HCO_0010,tier_2,1,USA,1,A01,Area_1,T011,Territory_11,10042
6554167512,YN4RJ20528X9,HCO_0004,unidentified,0,USA,1,A03,Area_3,T036,Territory_36,10143
8410723449,8Y1H8CEK0680,HCO_0008,tier_1,1,USA,0,A14,Area_14,T186,Territory_186,10743
1682163763,E8AA6N6N6238,HCO_0056,unidentified,0,USA,1,A06,Area_6,T071,Territory_71,10280
4681277418,BX9863O0V12Z,HCO_0004,tier_1,1,USA,1,A03,Area_3,T041,Territory_41,10162
2987917480,82HF5Z27Y1T2,HCO_0022,tier_2,1,USA,1,A10,Area_10,T129,Territory_129,10513
8095384835,17P6L737CQ8F,HCO_0023,tier_1,1,USA,1,A07,Area_7,T090,Territory_90,10359
1242225837,8NL0W52218VT,HCO_0026,tier_2,1,USA,0,A10,Area_10,T132,Territory_132,10524
7568422867,KS9L378I56N4,HCO_0015,unidentified,0,USA,1,A04,Area_4,T045,Territory_45,10177
7275266774,41X83DP0W0W7,HCO_0057,tier_2,1,USA,1,A07,Area_7,T091,Territory_91,10362
9361927974,B37E5D0XS055,HCO_0023,unidentified,0,USA,1,A09,Area_9,T118,Territory_118,10469
2221954898,T702U045PYC1,HCO_0041,tier_2,1,USA,1,A06,Area_6,T072,Territory_72,10286
2193115129,2EG0333OHE09,HCO_0037,tier_2,1,USA,1,A08,Area_8,T101,Territory_101,10400
8476574376,8E611NID3P17,HCO_0003,tier_3,1,USA,1,A13,Area_13,T166,Territory_166,10663
7027771647,34V13A1OQ07J,HCO_0058,tier_2,1,USA,1,A08,Area_8,T097,Territory_97,10387
8020180392,V609YF4M2J05,HCO_0021,tier_2,1,USA,0,A12,Area_12,T156,Territory_156,10621
2874472641,78I7V616NN2Z,HCO_0071,tier_1,1,USA,1,A11,Area_11,T148,Territory_148,10590
8872227408,I339VF6PW236,HCO_0015,unidentified,0,USA,1,A03,Area_3,T034,Territory_34,10134
2937845324,TMG418C8302R,HCO_0016,tier_1,1,USA,1,A12,Area_12,T151,Territory_151,10602
8573383760,2I9QQ16642TC,HCO_0015,tier_3,1,USA,1,A12,Area_12,T150,Territory_150,10599
7236278108,20Z0FU9X6O33,HCO_0025,unidentified,0,USA,1,A02,Area_2,T018,Territory_18,10068
8931424829,B5L4T6AY9659,HCO_0027,unidentified,0,USA,0,A01,Area_1,T008,Territory_8,10029
7041038331,G16653J0ZMO3,HCO_0057,unidentified,0,USA,1,A05,Area_5,T060,Territory_60,10236
4693890356,6VX8163BM04L,HCO_0056,tier_2,1,USA,1,A13,Area_13,T171,Territory_171,10680
3857863818,K59ST9767RQ8,HCO_0046,tier_2,1,USA,1,A10,Area_10,T128,Territory_128,10511
6357633774,6NSK12149FF5,HCO_0035,tier_1,1,USA,0,A06,Area_6,T083,Territory_83,10329
5801799111,HUK1W894I440,HCO_0001,unidentified,0,USA,1,A15,Area_15,T198,Territory_198,10789
6506109644,82FG524KC7A9,HCO_0092,tier_2,1,USA,1,A02,Area_2,T027,Territory_27,10105
8426328210,X107CA2Q850N,HCO_0043,tier_2,1,USA,1,A14,Area_14,T187,Territory_187,10747
8974920409,S86LFQ2B5612,HCO_0067,tier_2,1,USA,1,A15,Area_15,T194,Territory_194,10775
5631212098,SW539Z0427YV,HCO_0074,tier_1,1,USA,1,A02,Area_2,T017,Territory_17,10064
6197068560,6KQG04E57C71,HCO_0035,tier_3,1,USA,0,A12,Area_12,T157,Territory_157,10626
8807632683,01KFY07EE939,HCO_0018,unidentified,0,USA,1,A03,Area_3,T030,Territory_30,10116
7856290693,RR84N49367YE,HCO_0093,tier_1,1,USA,0,A15,Area_15,T192,Territory_192,10764
5693247858,I1A95E0M3G87,HCO_0087,unidentified,0,USA,1,A09,Area_9,T114,Territory_114,10454
2616471886,6FFF128R4O10,HCO_0028,unidentified,0,USA,0,A12,Area_12,T156,Territory_156,10620
9961828414,805MLC9JR618,HCO_0095,tier_2,1,USA,1,A04,Area_4,T045,Territory_45,10178
7946745106,17S07Z4Z88LF,HCO_0041,tier_2,1,USA,1,A02,Area_2,T028,Territory_28,10111
7995924679,A56E8B79ZK01,HCO_0046,tier_1,1,USA,1,A08,Area_8,T097,Territory_97,10385
5158935391,X627EPX02B81,HCO_0057,tier_3,1,USA,1,A13,Area_13,T164,Territory_164,10653
3046323842,IOA32Q18779R,HCO_0027,unidentified,0,USA,0,A04,Area_4,T051,Territory_51,10202
8857254680,586CM03DN6J4,HCO_0076,unidentified,0,USA,1,A10,Area_10,T126,Territory_126,10503
7285368138,L49753K5OCG5,HCO_0004,unidentified,0,USA,1,A13,Area_13,T174,Territory_174,10694
7256283904,3LVMJ0542H66,HCO_0023,tier_2,1,USA,1,A05,Area_5,T058,Territory_58,10229
6205830742,91B129V4JP9F,HCO_0083,tier_3,1,USA,0,A15,Area_15,T190,Territory_190,10757
3508160846,DW979916JCY5,HCO_0069,tier_1,1,USA,0,A09,Area_9,T112,Territory_112,10445
3793418512,N7T8MX7206G9,HCO_0062,unidentified,0,USA,0,A02,Area_2,T023,Territory_23,10088
9002246087,BE6N382378LJ,HCO_0058,tier_1,1,USA,1,A13,Area_13,T162,Territory_162,10644
6745003336,3H1921N67GXX,HCO_0032,tier_1,1,USA,0,A04,Area_4,T053,Territory_53,10208
2834463107,97O27CVY6Z38,HCO_0083,unidentified,0,USA,0,A03,Area_3,T036,Territory_36,10140
2435315067,29D761C9HA1B,HCO_0077,unidentified,0,USA,1,A07,Area_7,T093,Territory_93,10371
7073284745,69U56Q3AP56W,HCO_0090,tier_3,1,USA,0,A11,Area_11,T146,Territory_146,10580
8555579882,65A83E4LH3J5,HCO_0036,unidentified,0,USA,0,A07,Area_7,T088,Territory_88,10349
2476592777,1T20DU5S948V,HCO_0060,tier_2,1,USA,0,A14,Area_14,T175,Territory_175,10699
2310526877,I1I22688MTS7,HCO_0089,tier_1,1,USA,1,A04,Area_4,T049,Territory_49,10193
1393179779,XZ32SNJ05041,HCO_0049,tier_2,1,USA,0,A11,Area_11,T147,Territory_147,10587
1862449296,X3VXM74356T4,HCO_0041,tier_2,1,USA,1,A10,Area_10,T129,Territory_129,10514
7292287641,87YCM21961TH,HCO_0034,tier_2,1,USA,1,A07,Area_7,T092,Territory_92,10365
9828673398,5VU4FP55273B,HCO_0099,tier_2,1,USA,0,A02,Area_2,T018,Territory_18,10071
1814446867,7G16M43BB2W4,HCO_0057,tier_2,1,USA,1,A09,Area_9,T110,Territory_110,10439
8518405677,68ZG860N2NO3,HCO_0032,tier_1,1,USA,0,A02,Area_2,T019,Territory_19,10072
1370839682,9K02VEK0281P,HCO_0075,unidentified,0,USA,0,A03,Area_3,T033,Territory_33,10130
1828236137,28A8SJ36C71T,HCO_0038,unidentified,0,USA,1,A02,Area_2,T026,Territory_26,10100
1588428561,75355YPNL4T2,HCO_0026,tier_1,1,USA,0,A10,Area_10,T128,Territory_128,10509
2646200982,O2O3K0402T1F,HCO_0025,tier_1,1,USA,1,A01,Area_1,T014,Territory_14,10054
2724015351,3RWKV084431B,HCO_0032,tier_2,1,USA,0,A01,Area_1,T006,Territory_6,10021
5309286286,70FVM9275G4L,HCO_0044,tier_2,1,USA,1,A06,Area_6,T075,Territory_75,10298
6783635943,326K0U25CJ8B,HCO_0050,tier_2,1,USA,0,A08,Area_8,T100,Territory_100,10398
6931517180,9E41994MV9GF,HCO_0044,tier_1,1,USA,1,A02,Area_2,T018,Territory_18,10069
4749028158,99XQ404E32OT,HCO_0075,unidentified,0,USA,0,A06,Area_6,T074,Territory_74,10292
3148130323,7R527VPX058A,HCO_0050,unidentified,0,USA,0,A11,Area_11,T137,Territory_137,10545
3227723203,74P7G2O4CV22,HCO_0017,unidentified,0,USA,1,A10,Area_10,T133,Territory_133,10530
6951768417,2T204L4KI21G,HCO_0038,unidentified,0,USA,1,A08,Area_8,T103,Territory_103,10408
6134602805,LH58Z724Z6S5,HCO_0012,tier_2,1,USA,1,A11,Area_11,T140,Territory_140,10556
6358569438,Y03GPS6035U2,HCO_0043,tier_3,1,USA,1,A12,Area_12,T150,Territory_150,10599
5665330766,43213EMKN8G1,HCO_0028,unidentified,0,USA,0,A05,Area_5,T068,Territory_68,10268
1985853579,46V69FG9G4Z7,HCO_0060,tier_1,1,USA,0,A01,Area_1,T009,Territory_9,10034
6599451315,VG95P6619J1S,HCO_0049,unidentified,0,USA,0,A08,Area_8,T108,Territory_108,10430
8354856148,33M8627FR3HW,HCO_0024,tier_1,1,USA,0,A04,Area_4,T052,Territory_52,10206
3468389837,1O021LA73SB7,HCO_0053,unidentified,0,USA,0,A15,Area_15,T196,Territory_196,10780
8860699251,M86WT0075L6K,HCO_0086,tier_3,1,USA,0,A03,Area_3,T036,Territory_36,10141
9843463626,8821L09KO9NV,HCO_0093,tier_2,1,USA,0,A11,Area_11,T141,Territory_141,10562
9816716855,O9V4O8872SI7,HCO_0037,unidentified,0,USA,1,A15,Area_15,T194,Territory_194,10772
2092025403,IS1HR1170H57,HCO_0058,tier_1,1,USA,1,A05,Area_5,T061,Territory_61,10243
2358007738,6039WO3ZMP88,HCO_0009,tier_3,1,USA,0,A02,Area_2,T019,Territory_19,10072
9646541306,M6536G5RAE82,HCO_0091,tier_3,1,USA,1,A07,Area_7,T089,Territory_89,10352
3922589428,05BY4KK703T7,HCO_0069,tier_2,1,USA,0,A08,Area_8,T107,Territory_107,10424
2373638141,6Z4T25Y2J36B,HCO_0033,tier_3,1,USA,1,A11,Area_11,T142,Territory_142,10567
2021806204,0WV58N7D4P29,HCO_0035,tier_1,1,USA,0,A03,Area_3,T034,Territory_34,10134
5664654408,M446DO614R2U,HCO_0034,tier_3,1,USA,1,A14,Area_14,T186,Territory_186,10740
1740487936,HJ552IP3719Z,HCO_0019,tier_1,1,USA,0,A02,Area_2,T027,Territory_27,10104
8067657806,CU752K53Q0L5,HCO_0022,unidentified,0,USA,1,A10,Area_10,T128,Territory_128,10509
5741473676,0BC5Q1V83C14,HCO_0057,unidentified,0,USA,1,A13,Area_13,T167,Territory_167,10666
8832173722,G09430KYT2I2,HCO_0034,tier_3,1,USA,1,A09,Area_9,T111,Territory_111,10443
4643069090,OG6H319H1Z95,HCO_0062,unidentified,0,USA,0,A06,Area_6,T078,Territory_78,10309
4894024602,414QBG98G2Q7,HCO_0076,unidentified,0,USA,1,A01,Area_1,T006,Territory_6,10020
1650581492,S5R87UR3966R,HCO_0048,tier_1,1,USA,1,A01,Area_1,T007,Territory_7,10025
8064553598,D4RPF545737O,HCO_0058,unidentified,0,USA,1,A11,Area_11,T137,Territory_137,10547
3106704615,6Z7IK788H2T4,HCO_0015,tier_3,1,USA,1,A14,Area_14,T175,Territory_175,10696
3715660186,LW24Z02012LW,HCO_0035,unidentified,0,USA,0,A11,Area_11,T142,Territory_142,10567
8546380957,VP6188A91AB6,HCO_0056,unidentified,0,USA,1,A01,Area_1,T014,Territory_14,10055
7267407073,15O9SD40IA21,HCO_0041,tier_1,1,USA,1,A15,Area_15,T197,Territory_197,10787
9218200508,2F4B3O9T76K6,HCO_0019,tier_1,1,USA,0,A14,Area_14,T179,Territory_179,10713
4727088722,B021638IV4VO,HCO_0040,tier_3,1,USA,0,A09,Area_9,T111,Territory_111,10443
6417271296,M73XBP378J60,HCO_0036,tier_1,1,USA,0,A11,Area_11,T141,Territory_141,10561
9048979629,31884LIK7E5V,HCO_0004,unidentified,0,USA,1,A03,Area_3,T030,Territory_30,10119
8751799260,98LH7LI6102U,HCO_0020,tier_2,1,USA,0,A03,Area_3,T031,Territory_31,10122
2186941240,90IIC4367HA7,HCO_0042,tier_2,1,USA,1,A07,Area_7,T091,Territory_91,10361
1260257542,Y3H5852O8MV2,HCO_0011,unidentified,0,USA,1,A07,Area_7,T088,Territory_88,10351
7192863046,95ZX24Q98T1G,HCO_0011,tier_3,1,USA,1,A02,Area_2,T015,Territory_15,10057
5961042312,62S176Q57LLL,HCO_0003,tier_1,1,USA,1,A05,Area_5,T060,Territory_60,10236
7003915705,05574GC4FH6W,HCO_0055,unidentified,0,USA,0,A12,Area_12,T151,Territory_151,10600
8691940937,9UF9779QZ4G2,HCO_0018,unidentified,0,USA,1,A05,Area_5,T059,Territory_59,10235
4843706540,9RF7Y8001OU4,HCO_0095,unidentified,0,USA,1,A15,Area_15,T192,Territory_192,10764
1398934225,696XK2Z46I2A,HCO_0051,tier_1,1,USA,1,A01,Area_1,T004,Territory_4,10013
8647381170,HC533R12UV86,HCO_0088,unidentified,0,USA,0,A02,Area_2,T015,Territory_15,10056
1758598309,7NW933LM21L6,HCO_0056,unidentified,0,USA,1,A02,Area_2,T015,Territory_15,10057
9909562600,920X801XCEE8,HCO_0036,tier_1,1,USA,0,A09,Area_9,T113,Territory_113,10449
7272634072,S2G42441B8XP,HCO_0063,tier_2,1,USA,1,A06,Area_6,T073,Territory_73,10288
2747467654,17H7OTH687Q4,HCO_0075,tier_3,1,USA,0,A06,Area_6,T081,Territory_81,10322
6339351061,50177NPI25VR,HCO_0067,unidentified,0,USA,1,A12,Area_12,T155,Territory_155,10617
6815298941,S89F18PU2R67,HCO_0025,tier_2,1,USA,1,A06,Area_6,T075,Territory_75,10297
3506698606,HX667NS4835R,HCO_0100,unidentified,0,USA,1,A12,Area_12,T156,Territory_156,10623
4236528706,9SM324C26H1V,HCO_0032,tier_1,1,USA,0,A10,Area_10,T123,Territory_123,10488
1278330594,46B31RTJ1G85,HCO_0072,tier_2,1,USA,1,A13,Area_13,T169,Territory_169,10672
2634428416,3J9Y7F2031SE,HCO_0020,tier_3,1,USA,0,A02,Area_2,T020,Territory_20,10078
7630066015,8TM005G4FO51,HCO_0003,tier_3,1,USA,1,A11,Area_11,T140,Territory_140,10557
2713921851,TXA04958TP92,HCO_0044,tier_2,1,USA,1,A10,Area_10,T127,Territory_127,10506
5637825155,35VL0YYX1021,HCO_0006,unidentified,0,USA,0,A05,Area_5,T057,Territory_57,10227
1459998278,Y78O6GJP5049,HCO_0028,unidentified,0,USA,0,A14,Area_14,T183,Territory_183,10730
2680099156,VUE3Q4163H62,HCO_0062,tier_1,1,USA,0,A07,Area_7,T094,Territory_94,10374
2516615698,04KM4P3H531Q,HCO_0039,unidentified,0,USA,0,A13,Area_13,T168,Territory_168,10669
8931950834,8976XCA841UF,HCO_0035,tier_2,1,USA,0,A10,Area_10,T135,Territory_135,10538
5756106922,T720FH58W6W9,HCO_0008,tier_1,1,USA,0,A06,Area_6,T082,Territory_82,10324
4186400998,22872Q7E8PGU,HCO_0039,tier_2,1,USA,0,A01,Area_1,T014,Territory_14,10054
2213895452,20P122EB80UH,HCO_0093,unidentified,0,USA,0,A08,Area_8,T106,Territory_106,10423
2249859422,10V4TK889MN5,HCO_0072,tier_1,1,USA,1,A06,Area_6,T072,Territory_72,10284
8468880657,V46FTE95223T,HCO_0001,tier_1,1,USA,1,A04,Area_4,T053,Territory_53,10209
8251815009,11OCRET56823,HCO_0024,tier_3,1,USA,0,A10,Area_10,T134,Territory_134,10533
4925724650,39J1SW66WG65,HCO_0013,tier_1,1,USA,0,A06,Area_6,T079,Territory_79,10313
4138061359,K2A6411RT92D,HCO_0042,tier_3,1,USA,1,A03,Area_3,T032,Territory_32,10126
4271079542,T1107NGH30G4,HCO_0018,tier_1,1,USA,1,A14,Area_14,T186,Territory_186,10741
4779001331,774CG9Q863NN,HCO_0093,tier_3,1,USA,0,A01,Area_1,T010,Territory_10,10037
6549631043,C4ABV124P043,HCO_0020,unidentified,0,USA,0,A14,Area_14,T179,Territory_179,10715
3868296735,1034HXJ7F4O8,HCO_0010,tier_1,1,USA,1,A13,Area_13,T167,Territory_167,10667
2242465554,O50E72F17N6J,HCO_0041,tier_3,1,USA,1,A03,Area_3,T030,Territory_30,10116
2729653627,H7G2ZJJ41963,HCO_0025,tier_1,1,USA,1,A10,Area_10,T128,Territory_128,10508
4492411728,HM4318Y73RT7,HCO_0099,tier_1,1,USA,0,A05,Area_5,T070,Territory_70,10278
7801624558,XQ2814918BLG,HCO_0075,unidentified,0,USA,0,A12,Area_12,T151,Territory_151,10603
9964825432,21Q4W91A34IJ,HCO_0073,tier_1,1,USA,0,A06,Area_6,T077,Territory_77,10304
2423099928,B19S97EK1N06,HCO_0028,tier_3,1,USA,0,A02,Area_2,T016,Territory_16,10062
3298878771,8Z2X11V5SI81,HCO_0035,tier_3,1,USA,0,A12,Area_12,T157,Territory_157,10627
2973475524,CE29J771L53E,HCO_0023,unidentified,0,USA,1,A10,Area_10,T127,Territory_127,10504
1496247509,LW46190A5DU9,HCO_0050,tier_2,1,USA,0,A08,Area_8,T098,Territory_98,10391
8852026399,52AL393MG3F1,HCO_0062,unidentified,0,USA,0,A09,Area_9,T114,Territory_114,10452
2271213101,8V0EC86JA239,HCO_0027,unidentified,0,USA,0,A05,Area_5,T058,Territory_58,10229
4215374283,Y452V0O19O9F,HCO_0052,tier_1,1,USA,0,A08,Area_8,T098,Territory_98,10389
1427263751,4ZS8S391TX40,HCO_0020,unidentified,0,USA,0,A13,Area_13,T169,Territory_169,10675
5623941152,ZL289103M6PG,HCO_0016,tier_2,1,USA,1,A11,Area_11,T137,Territory_137,10544
3422347591,D04781Q5VUP0,HCO_0095,tier_2,1,USA,1,A13,Area_13,T170,Territory_170,10678
2612684780,1544OM32V3MS,HCO_0082,unidentified,0,USA,1,A01,Area_1,T009,Territory_9,10034
8052797437,6J9D059Z2WC1,HCO_0064,tier_1,1,USA,0,A01,Area_1,T007,Territory_7,10026
8157698975,0M9RR03O137A,HCO_0014,tier_3,1,USA,1,A05,Area_5,T068,Territory_68,10269
7267344012,HLV3743H360F,HCO_0010,unidentified,0,USA,1,A15,Area_15,T194,Territory_194,10772
4165960326,A5JRD97M5563,HCO_0082,tier_1,1,USA,1,A07,Area_7,T088,Territory_88,10351
4170851186,396C9INL9V83,HCO_0060,tier_1,1,USA,0,A09,Area_9,T110,Territory_110,10436
1177571584,07D5BT914L7L,HCO_0072,tier_3,1,USA,1,A02,Area_2,T028,Territory_28,10111
2671577239,UGG4734CU023,HCO_0053,tier_1,1,USA,0,A14,Area_14,T185,Territory_185,10738
4095434188,T12816KP3Y3M,HCO_0058,tier_2,1,USA,1,A11,Area_11,T137,Territory_137,10547
6844500766,Q1OQ3459ES35,HCO_0029,tier_1,1,USA,1,A08,Area_8,T109,Territory_109,10434
1785648039,J8CP25442G4P,HCO_0095,tier_2,1,USA,1,A03,Area_3,T042,Territory_42,10167
6980368214,1803Q383QBBZ,HCO_0050,tier_1,1,USA,0,A09,Area_9,T120,Territory_120,10477
8911963636,2P3B71H22Y6K,HCO_0067,tier_3,1,USA,1,A03,Area_3,T034,Territory_34,10132
6183259548,372S54OG46CM,HCO_0065,tier_2,1,USA,1,A06,Area_6,T072,Territory_72,10286
7728147284,9RZW586K7I58,HCO_0001,tier_2,1,USA,1,A02,Area_2,T022,Territory_22,10085
3807001257,4259VBN7ZI28,HCO_0010,tier_2,1,USA,1,A15,Area_15,T198,Territory_198,10790
4288093417,GGYV9140931V,HCO_0062,tier_2,1,USA,0,A07,Area_7,T087,Territory_87,10347
8083946143,QI964821O8VG,HCO_0004,unidentified,0,USA,1,A01,Area_1,T010,Territory_10,10038
4547036115,A64S61O994ZJ,HCO_0064,unidentified,0,USA,0,A07,Area_7,T093,Territory_93,10370
8022680238,0V9V2O1N538C,HCO_0062,tier_2,1,USA,0,A13,Area_13,T169,Territory_169,10674
1402940368,ZS3J8B676X68,HCO_0093,tier_3,1,USA,0,A13,Area_13,T168,Territory_168,10668
2948871332,DF335816XJZ8,HCO_0064,tier_1,1,USA,0,A03,Area_3,T032,Territory_32,10126
6818514521,4Q85YE8J2F23,HCO_0063,tier_3,1,USA,1,A11,Area_11,T146,Territory_146,10582
5129308035,PPM9198668PN,HCO_0043,tier_1,1,USA,1,A05,Area_5,T068,Territory_68,10269
2649256825,4C78772P4OJW,HCO_0037,unidentified,0,USA,1,A09,Area_9,T114,Territory_114,10455
5098792646,Y76B9Z780F9T,HCO_0008,tier_1,1,USA,0,A01,Area_1,T005,Territory_5,10019
3469976608,7B57366QS2YF,HCO_0039,tier_1,1,USA,0,A01,Area_1,T003,Territory_3,10011
1615570935,P823OF9U47F4,HCO_0058,tier_2,1,USA,1,A01,Area_1,T010,Territory_10,10038
9179843974,N5Z855Q06MI7,HCO_0064,unidentified,0,USA,0,A10,Area_10,T123,Territory_123,10489
6134761811,JMP45358EU80,HCO_0032,tier_1,1,USA,0,A08,Area_8,T105,Territory_105,10416
5574291847,ZGU12Q93Z407,HCO_0046,tier_3,1,USA,1,A12,Area_12,T149,Territory_149,10592
4396837835,QQ571VYY2581,HCO_0047,tier_1,1,USA,1,A06,Area_6,T071,Territory_71,10282
1218799652,1Q20A67IMG05,HCO_0021,unidentified,0,USA,0,A02,Area_2,T017,Territory_17,10067
2169879012,8G1Z5037EI8R,HCO_0010,unidentified,0,USA,1,A04,Area_4,T047,Territory_47,10186
6908215561,344B67YI10HZ,HCO_0055,tier_3,1,USA,0,A15,Area_15,T197,Territory_197,10786
9992552134,186439ONI5GK,HCO_0026,tier_3,1,USA,0,A05,Area_5,T067,Territory_67,10267
7766604404,U32BAU01954Y,HCO_0072,unidentified,0,USA,1,A03,Area_3,T033,Territory_33,10129
7941518509,F1Y1J4ND8994,HCO_0005,tier_1,1,USA,1,A13,Area_13,T162,Territory_162,10645
4830525821,C395C9KJ903Z,HCO_0039,tier_3,1,USA,0,A03,Area_3,T038,Territory_38,10148
1927192023,T3X0H2U749O8,HCO_0027,tier_1,1,USA,0,A05,Area_5,T060,Territory_60,10236
2565907289,81HFT73Q1E65,HCO_0042,unidentified,0,USA,1,A13,Area_13,T168,Territory_168,10668
9143423736,8F81Q21O15TW,HCO_0002,tier_2,1,USA,1,A04,Area_4,T048,Territory_48,10191
1108768212,2K1J1Y429M3U,HCO_0061,tier_3,1,USA,1,A12,Area_12,T149,Territory_149,10594
3855217460,6V4JW6I21I47,HCO_0038,tier_1,1,USA,1,A01,Area_1,T011,Territory_11,10041
9948777154,14H28YT58K6C,HCO_0048,tier_1,1,USA,1,A02,Area_2,T016,Territory_16,10062
